,Search AD,Membership,Direct Volumn,Search Volumn,Referral Volumn,Number of Ads,Display AD,Seller Community,Membership_Fee,Total_Volumn,Total_AD_Revenue
10,0.19766052390017821,-0.6646268054807528,0.933132167451858,2.575760449775664,0.006103541255158671,-0.32740349489580156,-0.4197288013952092,-0.47161649698550323,-0.6646269226229506,1.395661646492507,-0.2808924879233846
11,0.10743748038408865,-0.3950337094050499,0.7343811759944953,2.5644577405782503,-0.018017707888128134,-0.32740349489580156,-0.4197288013952092,-0.3119604828741054,-0.39503393176151663,1.2947761486487135,-0.3205313085476788
12,0.055537943905023854,-0.5300998505389771,0.9295588406410098,2.418826889673477,-0.06426564412140161,-0.11865825683222726,-0.260856486044748,3.9631831144919754,-0.5301000201830951,1.2891484727839981,-0.20414163098495205
13,-0.010051938175726511,-0.5338741538840369,1.0844890124989621,2.433851688524505,-0.06000021704637881,-0.11865825683222726,-0.16707218412630373,-0.19647362247226438,-0.5338743220551552,1.3612252735292953,-0.1507916716468106
14,-0.0831906287296205,-0.6926644874726259,0.99955799320042,1.9860875777603302,-0.16319074128443029,0.26404134628432563,0.27613593284819715,1.8751985482560585,-0.6926645936725397,1.0870802708102427,0.2053792726013146
15,-1.6164580909433897,-0.9614488042601017,-1.1495205056215538,1.2249311588150427,-0.6179405280755448,0.7511135684326656,0.38520831737007377,-0.3260690013840494,-0.9614488055613893,-0.37416757684524915,-0.37268974793695997
16,-2.014857791181096,-0.9652231076051616,-1.1533205862125215,1.0957440852216198,-0.8692639812591247,0.7511135684326656,0.38520831737007377,-0.10845647788512965,-0.9652231074334494,-0.5819286690126994,-0.5477236820524588
17,0.03928533955266291,-0.34030631090168223,1.0410643604234386,2.414613615168212,-0.08515414853414482,3.1168929331531743,2.3835904104577392,-0.4460953748917457,-0.34030655461664555,1.3203038166383931,2.105573029650175
18,0.05162754285783926,-0.365917655028874,1.0732243017210727,2.321984338561209,-0.04976146517277146,3.1168929331531743,2.3835904104577392,-0.39618852366472007,-0.3659178887484818,1.3191160605810794,2.1109954845337238
19,0.0950282641577408,-0.36915277218178244,1.1185255368044817,2.250549688302905,0.028895082362912054,1.6208853936975585,1.3270265543093005,-0.4787891335663649,-0.369153004638819,1.358406090160136,1.2043856204219126
20,0.079737492321018,-0.3481245106878776,1.1109722901977432,2.136068143406938,0.07801138878712191,1.9687941238035156,1.7693985116068875,-0.47262630704374453,-0.3481247513516271,1.3408634356646736,1.5852390389595101
21,0.01828270167020375,-0.5322565953075827,1.1592890899202122,1.9183859323745667,0.07889383139252136,1.8296306317611328,1.5452760904047713,-0.36157499357458617,-0.5322567641099866,1.2759452438840675,1.3618810043599288
22,-1.4687300771890655,-0.7643762510287629,-1.0038924514790772,1.2813628406601691,-0.5276930710145361,3.15168380616377,3.165372034056665,1.936058904916056,-0.7643763292416812,-0.236454157613212,2.127972911944592
23,-1.9010580252222533,-0.8401319110260355,-0.8773899058252985,1.2952797447902535,-0.669030673830423,3.15168380616377,3.165372034056665,-0.35373120902433275,-0.8401319596737441,-0.26661204296043,1.9380328554456039
24,1.1235425782980775,-0.1718106258543679,1.351070660595512,2.423359434332314,0.06233119532914337,2.2819119808988773,1.9439147221892552,2.2410246306090773,-0.17181093532824934,1.54219503644717,2.196724305737987
25,0.16111088830592873,-0.038901229489046375,1.2792444459687025,2.220898496091631,0.04231649905403641,2.2819119808988773,1.9439147221892552,-0.02131120803737348,-0.03890159083356241,1.4210225368539768,1.7738871276069723
26,0.302374126135472,-0.018951340379444362,1.1957964485194474,2.035642671682356,-0.00351870962015591,1.1686040445598143,1.0128716776823157,-0.0755269939267824,-0.018951709509816297,1.2858385783164528,1.0202438325112737
27,0.2754822350629989,-0.008706802728567652,1.3097180689245287,1.9735650928479855,-0.004689543448846378,1.1686040445598143,1.095532881487298,-0.44845674520123147,-0.008707175857081808,1.307521808158428,1.0808502868868057
28,0.13048598333054862,-0.1815159773130932,1.343775444152358,1.738776004954536,-0.00038957850277076644,2.42107547294126,2.0620227707375465,-0.36995713761562465,-0.18151628299926098,1.2321682546537551,1.8639092307199927
29,-1.489515908561852,-0.6368587165849554,-0.8387870295339247,0.9412773645966083,-0.6157767304540859,4.195409996481642,3.838792898390662,-0.47921735067567006,-0.6368588445642229,-0.3564998391286295,2.708838887013985
30,-1.9726357089065052,-0.743347989534858,-0.9447566294430919,0.7761273734482085,-0.7254033869628296,0.26404134628432563,-0.17196460776782108,-0.474736511548734,-0.7433480759544893,-0.5325368329659955,-1.0173245544554588
31,0.24249216816391847,-0.00762843034426484,1.2963343831669023,2.1897901221537954,0.053643193865807466,0.26404134628432563,-0.17196460776782108,-0.33971945111120294,-0.007628803893636072,1.422857090764283,-0.044124658317952585
32,0.3375637936235938,0.04925571292770847,1.0449947592788427,2.0848048177230623,0.020200173325365584,0.40320483832670845,0.10261402088873184,3.8274249090575703,0.04925531717812649,1.2579268455132635,0.23820841816904095
33,0.44457948679795584,-0.010054768208946166,1.099178487266242,2.120265635207464,0.14895044903605364,0.36841396531611276,0.11427676815537928,-0.17447911532196722,-0.010055140811388977,1.3737517701301445,0.2954429403637139
34,0.4297972247748286,-0.7756991610639424,1.0991810936315307,1.8815334244771569,0.22795064838871268,-0.36219436790639725,-0.2983235558230591,2.2529467713782423,-0.7756992348578614,1.3291302018851807,-0.07253929174956716
35,0.41138838113536086,-0.3119990358137334,1.169930879394095,1.6798283651470687,0.21914867195090248,1.5165127746657714,0.9798384286021555,-0.03796329500186812,-0.311999290576195,1.2736777095928324,1.0391973126280283
36,-1.2663549971876444,-0.7077617008528653,-1.1383809003775236,0.9403795878399813,-0.34530548155882457,1.5165127746657714,0.9798384286021555,-0.13229973005540777,-0.70776180116078,-0.31229628404155013,0.30209328426432946
37,-1.7811955608656589,-0.7692289267581256,-1.147995781927647,0.7327994119232123,-0.4601473565965436,0.2292504732737299,0.17585607372327774,-0.45915599672555346,-0.769229003077187,-0.46866207044906005,-0.6284837957955594
38,0.4429120476417471,-0.105490724219745,1.1760975396672293,2.052487583289221,0.44775484044949265,0.2292504732737299,0.17585607372327774,-0.4802271607339113,-0.1054910595763366,1.5637328704081417,0.34866127831215565
39,0.40852653520768345,-0.09740293133747391,1.2030708140402917,1.8814188146784385,0.39808592808843773,-0.396985240916993,-0.37799000333838534,-0.4786048766851975,-0.09740326985049358,1.4770266782242494,-0.15168184788767425
40,0.42274904224220156,-0.14970399197616027,1.1999900902690133,1.9839973133360862,0.3950310533938161,0.09008698123134704,-0.08019460067390459,-0.471956188442404,-0.14970431007761176,1.514059864385674,0.11547147227408605
41,0.45174592742676795,-0.34138468328598504,1.348662379068726,1.8510444892133464,0.29482805500183323,-0.2230308758640144,-0.217395950213475,-0.35419030717517436,-0.3413849265800913,1.4609208771410547,0.00800607130507602
42,0.2573611527909147,-0.44706517694766057,1.2106892197792483,1.399615593694916,0.38993153673286784,0.05529610822075132,-0.07463601672241094,3.522911075939032,-0.44706537899777343,1.2863431875505231,0.04767952913718589
43,-1.5237595112804936,-0.779743057505078,-1.485147376581839,0.6278959716344211,-0.29178559657538067,0.05529610822075132,-0.07463601672241094,-0.17457587591878138,-0.7797431297207829,-0.543825326403596,-0.7348425379748577
44,-1.9377062092299904,-0.8344704560084456,-1.4348575583358019,0.4853841445376253,-0.4674089439853982,-0.11865825683222726,-0.18139957263285636,2.084246729568875,-0.8344705068656539,-0.6877554886358839,-1.0102447091779283
45,0.3796045468173676,0.03874158218075606,1.3804105146507408,1.6494977005576787,0.3536598645532003,-0.11865825683222726,-0.18139957263285636,-0.23396629500164487,0.03874119053453057,1.4314033751226674,0.007848472009514558
46,1.6608915996166402,0.11854113861916413,1.477080603209721,1.5557114107445666,0.4222296268479088,-0.4317761139275887,-0.3723365360192986,-0.26843365482850634,0.11854071582951502,1.4767626136462506,0.403488514563637
47,0.9258544608421228,0.172190164738229,1.4974884434204736,1.5550510399995705,0.3747469617244972,0.2988322192949213,0.524421984997347,-0.4509364928366068,0.17218972101094038,1.4554792224770345,0.8662242923775638
48,2.2808439011204378,0.14603963441888582,1.4831977425423692,1.585035146388074,0.26491825867009444,-0.36219436790639725,-0.39748062843146054,-0.4333487103135583,0.1460392008973813,1.3933716613667053,0.6538306659120443
49,1.6477649509401033,-0.038901229489046375,1.549579260081023,1.4698959595518422,0.26085660503428326,-0.32740349489580156,-0.0750550849292803,-0.4781756302078411,-0.03890159083356241,1.3729766817939137,0.6581759036325247
50,-1.2280906191987122,-0.5532848568014875,-0.9954113388295512,0.6786762988808409,-0.4936836293888281,-0.32740349489580156,-0.0750550849292803,-0.4723648475587361,-0.5532850173971784,-0.44804044435588103,-0.6053097719064612
51,-1.7181245762336494,-0.5759306768718465,-0.9971367526506902,0.5904212962582546,-0.6481905224371538,-0.46656698693818444,-0.4422695314090364,-0.35760060352884754,-0.5759308286295388,-0.5789769188108607,-1.1423267737415608
52,0.4563067480029701,0.2188297703593256,1.4868805366953441,1.9218842600402075,0.2161145199789126,-0.46656698693818444,-0.4422695314090364,2.385168068188675,0.21882930842996845,1.496639085849288,-0.1870066042785222
53,0.4803998641323977,0.22395203918476395,1.4834922618199957,1.7806495135577016,0.15945686941032033,-0.5709396059699715,-0.5142860074121719,-0.2799975755158484,0.2239515752563357,1.4048408305681996,-0.23951661132713278
54,0.6423030816827661,0.209394011996676,1.499200825415169,1.7951667547286918,0.18005525570621989,-0.46656698693818444,-0.6411055351476013,1.2205050271629598,0.20939355374981825,1.4297238388796072,-0.27949487658802086
55,0.6248403028127785,0.0975128771252593,1.513447218083365,1.65523637690779,0.14267491786575695,-0.32740349489580156,-0.37097258761014834,-0.0326919012115994,0.09751246254232317,1.3576042746398973,-0.05049790455604252
56,0.558643362504945,-0.08230571795723454,1.5737819681521659,1.4648340267751154,-0.009101756475843641,-0.014285637800440112,-0.24611793627862535,-0.1741054547193764,-0.08230606236225328,1.2137949192793256,0.029806729904281497
57,-1.3835448285704575,-0.5406139812859295,-0.990441000223944,0.7677881461890834,-0.6239518445322875,-1.2319661931712902,-1.2854110427883016,-0.45209967873447904,-0.540614146826691,-0.4917361829468092,-1.7340255355553158
58,-1.8577519103992999,-0.5751218975836194,-1.0146541337562418,0.598580422405108,-0.7543927490310108,-1.2319661931712902,-1.2854110427883016,-0.43089057940725844,-0.5751220496569546,-0.6487134873244211,-1.942364876846007
59,0.6977700707300789,0.23096145968273224,1.6156740774379164,1.8467820962229167,0.06360564277099229,0.15966872725253847,-0.10729170906902376,-0.4785472320743295,0.23096099301873296,1.4256292342895884,0.2125595657815105
60,0.7156585787463327,0.1816259231008786,1.5053961557064792,1.6842053679362168,-0.023799347502369558,0.7163226954220699,0.4905130415037759,-0.4748693000273406,0.18162547569109055,1.2625902045789719,0.7441679676161876
61,0.6562457112229797,0.1805475507165758,1.681516077361803,1.4801944686081048,0.001926185751320557,-0.8492665900547373,-0.9122031302555836,-0.3823527876883479,0.18054710372764482,1.270830729952305,-0.5108835478196737
62,0.7514789560807745,0.06543129869225064,1.759910332516211,1.5190117159121146,-0.03369962823965931,-0.7796848440335459,-0.9725726728866705,3.2725162681130886,0.06543089662981252,1.2961392350331193,-0.5219345489732748
63,0.6375885255815233,-0.007898023440340542,1.91513502365179,1.510465099493404,-0.05343111397213318,0.05529610822075132,-0.29310497060544055,-0.19678963846398717,-0.007898396884497507,1.3442460280727206,0.023324376461572083
64,-1.2236993018937086,-0.5101499614293751,-0.48636734701835477,0.7214967027257987,-0.5514309497891366,0.05529610822075132,-0.29310497060544055,1.9607832961381737,-0.5101501388593489,-0.25821329265776966,-0.7944185354178723
65,-1.7154125238944729,-0.593723821212843,-0.5164917170254912,0.6172154299157642,-0.7050105009996943,-0.7101030980123544,-0.8866043883737049,-0.06010088431128406,-0.5937239660263934,-0.4065031931454354,-1.530426296154204
66,0.7774326662568464,-0.3443502073428178,1.9963676106056247,1.9205662473549465,0.026289199991977073,-0.7101030980123544,-0.8866043883737049,-0.20077432219023794,-0.34435044947956706,1.5875884857662834,-0.43521337176509123
67,0.7363064423402367,0.3463473048031331,2.04243511708392,1.7339296477515889,0.030824022461211836,-0.4317761139275887,-0.43163864076496355,-0.45396489364327947,0.3463467931074267,1.5361717982591367,-0.05467688367900748
68,0.69807754178016,0.3123785746975945,2.053228075744549,1.5940156427590755,-0.02724277324633533,-0.7101030980123544,-0.5757427552969293,-0.4772080242396996,0.31237807625888603,1.4498355103019145,-0.19772508823709248
69,0.771161045222501,0.28191455484104005,1.935508981113789,1.587791239166777,-0.04896018656434613,-0.4317761139275887,-0.5417231145411662,-0.4797382109095845,0.281914068291544,1.3856656796735312,-0.13581107926651767
70,0.6957951605237891,0.1554753927815354,2.031157374479587,1.4051305080570533,-0.032021087706492445,-0.11865825683222726,-0.27324271898929253,-0.4737802286291558,0.15547495557753147,1.3638231558148688,0.06629876019851876
71,-1.1760964762426993,-0.34354142805459065,-0.364548439788423,0.6164104325200044,-0.5630943888436727,-0.11865825683222726,-0.27324271898929253,-0.3652138096356289,-0.34354167050698275,-0.25663638880130024,-0.7561028561321381
72,-1.6601623413568327,-0.32601787680967,-0.42531845286044184,0.5397392059821648,-0.6880420449514457,-0.11865825683222726,-0.23781959508788197,3.078684205333323,-0.32601812610098957,-0.3889541241258111,-0.9377386420573106
73,0.9137448317927769,0.5000153695662838,1.6770670118139415,1.7878098971728666,-0.04756312968025971,-0.11865825683222726,-0.23781959508788197,-0.23355043030895425,0.500014797898444,1.3588850412975586,0.19308825940791127
74,0.9611702702995085,0.5563603266461057,1.8092879229111931,1.671500053106869,-0.010429737617824423,-0.46656698693818444,-0.5555207375786576,1.8442948606225011,0.5563597329884837,1.3905407180365825,-0.06442033023756563
75,0.8692719037541312,0.6895393161075029,1.6022434771050929,1.4986384597875637,-0.07058780141761961,-0.2230308758640144,0.15284290360831004,-0.23111288676367867,0.6895386704740322,1.2006483520094917,0.5158169795099722
76,0.7500204395611593,0.6420909311981792,1.2996757434670536,1.3562221408563664,-0.12195943082157835,-0.2230308758640144,-0.1572082673702748,-0.34364340212243205,0.6420903040824197,0.9889412583951068,0.19178243667325914
77,0.7279968401149695,0.38004644181259595,1.6099009783233804,1.1511333636593557,-0.10122116614791489,0.1944596002631342,0.28065870670346654,-0.46657876974286017,0.3800459169651059,1.0486797219149708,0.5657309278327955
78,-1.168062809575197,-0.1149264825823946,-0.8006063844193251,0.4107622503530589,-0.6040321274025757,0.1944596002631342,0.28065870670346654,-0.4464505068694147,-0.11492681425648678,-0.5414123962313577,-0.267288724553766
79,-1.6328447211380936,-0.2068577283442093,-0.8010755301712964,0.4313456244419269,-0.7678038043608194,-0.4317761139275887,-0.7334863539203981,-0.4791051495580877,-0.20685802414023577,-0.6349286749004774,-1.3600008425385848
80,1.0537584757392984,0.6283416832983183,1.9869038982422476,1.7146970320047585,-0.05384211463766169,-0.4317761139275887,-0.7334863539203981,-0.4738378732400238,0.6283410615484866,1.4534436801429886,-0.1796617843612017
81,1.1824902973097693,-0.12247508927251428,2.319330152627973,1.6234267001539873,-0.041106274686935736,-0.4317761139275887,-0.5579323565049813,-0.3733591990248881,-0.12247541800060693,1.5619261127692037,0.030702101726317505
82,1.1841064912909645,0.30348200252709634,2.351964452408156,1.4861214324846819,-0.06953785013761399,-0.15344912984282297,-0.11506423826435558,2.7818968088072,0.3034815075604587,1.5039174325983347,0.4194181664380803
83,1.1701126165757374,0.19348801932820953,2.194177704193756,1.5195438328347355,-0.15051361571449412,0.05529610822075132,-0.07001440602589878,-0.2692128864432756,0.19348756728899366,1.4021595594685214,0.4527391603567896
84,0.7700494191183618,-0.19176051496396992,2.1145923401023983,1.0844850368999084,-0.29395975555815546,0.4379957113373042,0.4611841972333949,1.2508435917364005,-0.19176081665199546,1.1102634302187442,0.7423685646701617
85,-1.1453730228538317,-0.6325452270477442,-0.8556241492991178,0.39341250987088705,-0.7688174908762195,0.4379957113373042,0.4611841972333949,-0.35562215813441356,-0.63254535671044,-0.6727925419408695,-0.09915798595593737
86,-1.6051447330750228,-0.5929150419246159,-0.5276808432100073,0.1930663952970306,-0.9156707916992411,0.09008698123134704,-0.0012239645209274602,-0.2405943958834141,-0.5929151870538092,-0.7076811388574957,-0.7062806964100263
87,1.0069755728885055,0.21748180487894708,1.9761291841386395,1.4381572317210556,-0.2538353838625463,0.09008698123134704,-0.0012239645209274602,-0.45941230937030586,0.21748134347566128,1.2168696145276008,0.44133485968346836
88,0.9823739469454822,0.17111179235392618,1.9713308656420885,1.5837498793595897,-0.21971196726236392,-0.2926126218852058,-0.3438122236366338,-0.46436768716885174,0.17111134904749464,1.2930666779595645,0.1303775946575752
89,0.9289134035967752,0.07244071919021892,2.0690904148917575,-0.2457254055103369,-0.35161727749372673,0.4727865843478999,0.49384977326413193,-0.47970321239584324,0.07244031439220981,0.5347565987616566,0.8407832632369276
90,1.1013691852633867,-0.12139671688821146,2.1386178153339075,-0.4213594644367336,-0.3849791340371945,1.064231425528027,1.1533287127724232,-0.47529751713664575,-0.1213970460371612,0.4738122046993535,1.4943336870471893
91,0.4947642808823379,-0.7457743273995394,1.9995968971983606,-0.8103805957482954,-0.5032195355865107,2.8385659490684088,2.940988683593668,-0.4048856543294302,-0.7457744128722422,0.19117757925201348,2.794032563357496
92,-2.157417926132135,-1.9209306331935283,-0.9513767972764651,-1.518210712632777,-1.17988895904039,-1.2319661931712902,-1.3051784110368565,1.1712569714887113,-1.9209302600372329,-1.7154884116823188,-2.0913395076613592
93,-1.9960705216338361,-1.0851920353588493,-0.9620602885949676,-1.320860825653986,-1.0903080828907008,-1.2319661931712902,-1.3051784110368565,-0.4055166569448246,-1.0851919883667875,-1.5870952960575364,-2.020452730006126
94,0.32163048613093237,-0.3219739803685344,1.643194688521612,-0.9797411325972285,-0.7288623547487691,-0.5361487329593758,-0.7158736288109355,1.5190969058828616,-0.32197423123806806,-0.16105570243940598,-0.4858858749390786
95,1.1391092856925653,0.31076101612114027,1.7683784133392937,-0.31306684867155715,-0.2664296185419557,-0.5361487329593758,-0.7158736288109355,-0.20534986317788576,0.3107605183137174,0.43776471708414216,-0.12673266709802106
96,0.8948432460858715,0.2889239753390084,1.8004445254865336,-0.3116178533591895,-0.2805055278895309,-0.8492665900547373,-0.9944353821695723,-0.20003832403361968,0.28892348605394125,0.44277125319251265,-0.4781028943428894
97,0.7287379241843955,0.2007670329222535,1.7628450998313208,-0.34551506573250496,-0.3755416607720125,-0.7448939710229502,-0.7515734958678258,-0.45898820973320553,0.20076657804225237,0.35523331104229267,-0.33830365987791766
98,0.645208288912378,-0.00951558201679476,1.85020264521367,-0.48270026599362925,-0.44367106521079763,-0.1882400028534187,-0.37087375076890555,-0.39200002506432885,-0.00951595482966611,0.29514204869352356,-0.04146278889731556
99,-1.4696919097047034,-0.38964184748353586,-0.92968141261308,-0.95000261863455,-0.9014653653352179,-0.1882400028534187,-0.37087375076890555,-0.48006349121376823,-0.38964207194428796,-1.3116107268760049,-0.9706284027387144
100,-1.9065530847583172,-0.5476234017838978,-0.9466957652179067,-1.154272754412144,-1.04378729747611,-0.396985240916993,-0.5227069062860563,-0.47768565101546306,-0.5476235645890882,-1.4867272364961368,-1.2955842953033252
101,0.5508028507278784,0.13956940011306895,1.9009642155769673,-0.4009643778743315,-0.4633628323915608,-0.396985240916993,-0.5227069062860563,-0.41375983629894914,0.13956896911670685,0.33579516465698594,-0.2159633100124526
102,0.4716251133954694,0.0883467118586854,1.9032265406475846,-0.4832787725966837,-0.4438610235015881,-0.4317761139275887,-0.6681334577538505,1.686347597476119,0.08834630085303441,0.3165473158218159,-0.37816069491145077
103,0.47244503619568556,0.10856619406436312,1.7844909635542199,-0.4599011024628733,-0.5579758763536453,-0.396985240916993,-0.2510834991826624,-0.3901152521625554,0.10856577516764196,0.2063564815938122,-0.012414294562673565
104,0.43595847158606804,0.010703900188882958,1.7018170565957176,-0.43212732790679503,-0.43831942209116376,-0.1882400028534187,-0.34167734786578985,0.8772591623813791,0.010703519484941436,0.2574032648742888,-0.10781555604947313
105,0.39180484040712193,-0.16776672941323237,1.5228796540632772,-0.46595086255236295,-0.41593197407472837,0.4727865843478999,0.314741603037625,-0.3347434859516327,-0.16776704046532784,0.18461445194701964,0.44788821940219997
106,-1.7011624233041782,-0.6953604184333829,-0.8139874638116628,-1.0169947747901524,-0.7451106961855665,0.4727865843478999,0.314741603037625,-0.28272128337936164,-0.6953605235811541,-1.1936048640440746,-0.4716413232248694
107,-2.174387962934685,-0.8546899382141234,-0.7349885319102692,-1.2510934750865608,-0.9588379498346035,-0.1882400028534187,-0.4323067778117647,-0.470395666476763,-0.8546899811802615,-1.3852302206822413,-1.3340541101638392
108,0.22923937751811746,-0.18394231517777454,1.5605051433713772,-0.5042168913006323,-0.07525041400974979,-0.1882400028534187,-0.4323067778117647,-0.48006863805402433,-0.18394261991701388,0.3959655394704186,-0.2780383819993704
109,0.1449095291285813,-0.24217442393012636,1.7418534337958926,-0.5350114526943583,-0.10389267047385023,-0.2926126218852058,-0.41275685061394385,-0.4801530462342239,-0.2421747059430836,0.44055503509457283,-0.29795997207457386
110,0.08149953795417475,-0.5527456706093361,1.6631750848250129,-0.6384904569133645,-0.14264070800800466,-0.46656698693818444,-0.36239354979027544,-0.4792719071823844,-0.5527458314154555,0.3437534509671951,-0.2816943392843182
111,-0.08121177658679121,-0.9805899140814767,1.662875352816809,-0.7246142630407358,-0.1284991767054291,-0.2578217488746101,-0.47712335510488857,-0.45591966357253555,-0.9805899079125512,0.3186437961354,-0.4536975177159428
112,-0.22505698284970735,-1.360446586452142,1.2368936163921354,-0.8969191801948379,-0.2858917088802176,0.9946496795068357,1.5410498270732302,0.30203594294618247,-1.3604464320363117,-0.021030916334360758,1.2512688130608618
113,-2.134598055504966,-1.905024640525062,-1.1145300516203591,-1.2209756572662191,-0.8761128410888982,0.9946496795068357,1.5410498270732302,-0.4671706563723084,-1.9050242735764082,-1.4778987130746286,0.4123261981378144
114,-2.4248664945276315,-2.212360770051363,-1.1241136567870178,-1.4161288564362422,-1.069739053785196,-0.15344912984282297,-0.39105623375068016,0.19832402368218247,-2.212360283158443,-1.6781569501473652,-1.4079595204802116
115,-0.42318659719808616,-2.215326294108196,1.2802922048147716,-0.8683704250950451,-0.4540030693362476,-0.15344912984282297,-0.39105623375068016,-0.4490609842472943,-2.2153258060579186,-0.09611933617367449,-0.5285364007829484
116,-0.529169502999099,-2.5188881202894375,1.3135155431502077,-0.9673605455309161,-0.396298921274755,-0.396985240916993,-0.3460064015122234,-0.40202915798731037,-2.5188875137678934,-0.08555033852956812,-0.5356301009436051
117,-0.645476340597064,-2.7348321902460753,1.244704893162458,-1.066006836570632,-0.5163180231832911,0.2292504732737299,-0.005276275011881231,-0.4669514009773998,-2.734831499447902,-0.22672439354695548,-0.28820786621406175
118,-0.7763092143430887,-2.912763633656039,1.1958511821905107,-1.1488178737540973,-0.5973714989700402,-0.396985240916993,-0.47593731300997527,-0.4800459919568976,-2.9127628734164484,-0.3293856454962376,-0.7580442716302084
119,-1.0166609109660585,-3.040820354291998,0.8513366055956576,-1.2801798047184372,-0.6724395617033361,0.0205052352101556,-0.1880433851011957,-0.47999143545018325,-3.0408195440756294,-0.5686377749492227,-0.6114111160631979
120,-2.7086031447043446,-3.1586325372770805,-1.3920271575461087,-1.58575408734412,-1.2460704275517964,-0.7101030980123544,-0.8115635050285405,-0.4767623078735238,-3.1586316810820763,-1.963669558768682,-1.9010322967595248
121,-2.793122206047777,-3.2001498740727388,-1.4212914270079644,-1.567252791265302,-1.311996315817412,-0.7101030980123544,-0.8115635050285405,-0.40079494569390434,-3.200149001674737,-2.009238338414888,-1.9381651153983526
122,-1.0290267658904717,-3.227378776776385,0.4315137103482521,-1.6826675873794041,-0.9872384412013342,-1.1275935741395031,-1.1948764962099199,2.1825256442585657,-3.2273778937517417,-1.093414272984488,-1.4989514654120717
123,-1.9133529252889556,-3.2438239556370023,-0.15056845594901336,-1.8582443414064416,-1.080186759778673,-1.1275935741395031,-1.1948764962099199,-0.30835769469485513,-3.243823066194289,-1.4585043992710949,-1.8874735617600664
124,-2.1014424272712264,-3.2804886167032983,-0.5783068825782907,-2.1462860536329496,-1.5790897609237076,-1.1275935741395031,-1.1948764962099199,0.9673319549667889,-3.280487712951444,-2.0556655952114293,-1.9701092803063875
125,-1.9591818794971896,-3.269165706668119,-0.5709647515599394,-1.9934729886751599,-1.57752174157791,-1.1275935741395031,-1.1948764962099199,-0.19908512921819518,-3.269164807335264,-1.9918143526164207,-1.9076081706633365
126,-1.9014049156377295,-3.260808320689772,-0.5944507091766816,-1.9613440417677845,-1.576223117626324,-1.1275935741395031,-1.1948764962099199,-0.25400500285463473,-3.2608074246185597,-1.988056510544902,-1.8822242929155963
127,-2.9205334788775152,-3.2400496522919426,-1.8110968132250713,-1.881965840936407,-1.565616537426004,-1.2319661931712902,-1.3032016742120012,-0.45321242559784175,-3.2400487643222293,-2.4494393353753754,-2.4248767684623114
128,-2.8655947093264955,-3.1947580121512247,-1.801075338689906,-1.823798639282117,-1.5290167554713348,-1.2319661931712902,-1.3032016742120012,-0.47957762949359506,-3.194757141857508,-2.399881790787822,-2.400739830195936
129,-1.669615105178555,-3.088268739201322,-0.526700849861445,-1.651886670009335,-1.4112736992651793,-1.2319661931712902,-1.3032016742120012,-0.47979688488850375,-3.0882679104672417,-1.7369107842083762,-1.8752951194920642
